 1.  0.  1. -1. -1.  0. -1.  1. -1., 1
-1.  1. -1.  0. -1.  1.  0.  0.  0., -1
-1.  1. -1. -1.  0.  1.  1.  0. -1., 3
 1.  0.  0. -1. -1.  1. -1.  1. -1., 3
 1. -1. -1.  0.  1.  0.  0. -1.  0., 1
-1.  0.  1.  1. -1.  0. -1. -1.  1., 3
-1.  1.  1. -1.  1. -1.  0.  0. -1., 1
-1.  1. -1.  0.  0.  0. -1.  1.  0., 0.594
-1.  1. -1.  1.  0.  0. -1.  1. -1., 1
 1. -1. -1. -1.  1. -1.  1.  0.  0., 1
 1.  0. -1.  0. -1. -1.  0.  0.  1., 0.9
 1. -1.  0. -1.  1. -1. -1.  1.  0., 3
 1. -1.  0.  0. -1.  0. -1.  1.  0., 0.1691
 1.  0. -1.  0.  0.  0. -1.  1. -1., -0.9801
-1.  1.  0. -1.  0.  0.  1.  0. -1., 0.1966
-1.  1.  1. -1.  0.  0.  1. -1. -1., 1
-1.  1. -1. -1.  0.  0.  0.  1.  0., 1
 1. -1.  0. -1.  1. -1.  1. -1.  0., 1
 1. -1. -1.  0.  0. -1.  0.  0.  1., 1
 1. -1. -1.  1. -1. -1.  0.  0.  1., 1
-1.  1. -1.  1. -1. -1.  1.  0.  0., 3
 0.  1.  0.  1. -1. -1.  1. -1. -1., 1
 1. -1. -1.  1.  1.  0.  0. -1. -1., 1
 1.  0. -1.  0. -1.  1.  0. -1.  0., -1
-1.  1.  0.  0. -1.  0. -1.  1.  0., -1
 1. -1.  0.  0.  1. -1.  0. -1.  0., 1
 1. -1.  1. -1. -1.  0.  0.  1. -1., 3
 1.  0. -1. -1. -1.  1.  0.  0.  0., 0.2006
 1.  1. -1. -1. -1.  1.  0.  0. -1., 3
 1.  0.  1. -1. -1.  0.  0. -1.  0., 1
 1. -1.  0. -1. -1.  1.  1.  0. -1., 3
 1.  0. -1.  0.  0. -1.  0. -1.  1., 1
-1.  1. -1. -1.  0.  1.  0. -1.  1., -1
-1.  1.  1.  0.  1. -1. -1.  0. -1., 1
 1.  0.  0.  1. -1. -1. -1. -1.  1., -1
 1. -1.  0. -1.  0. -1. -1.  1.  1., 1
 1. -1. -1.  1.  0. -1.  0. -1.  1., 1
-1.  1. -1. -1.  0.  0.  0.  0.  1., 2.34
-1.  1. -1. -1.  1. -1.  0.  0.  1., 3
-1.  1.  0.  1.  0. -1. -1.  0.  0., 0.7746
 0. -1.  0.  1. -1.  0. -1.  1.  0., 0.1674
 0. -1. -1.  1. -1.  0.  0.  0.  1., -1
-1.  1.  1.  0.  0. -1. -1.  1. -1., 1
 1.  0.  1.  0. -1. -1.  1. -1. -1., 1
 1. -1.  0.  1. -1. -1. -1.  1.  0., 3
-1.  1. -1. -1.  0.  1.  0.  1. -1., 1
 1. -1. -1.  0.  1.  0.  0.  0. -1., 0.594
 1. -1. -1.  0.  0.  1.  1. -1. -1., 1
 1. -1.  0. -1.  1. -1.  0.  1. -1., 3
 0.  0. -1.  1. -1.  0.  0. -1.  1., 2.34
 1.  0. -1.  1. -1. -1.  0. -1.  1., 1
-1.  1. -1.  0. -1.  0.  0.  1.  0., 3.906
-1.  1. -1.  1. -1. -1.  0.  1.  0., -1
-1.  1.  0.  0.  1.  0. -1.  0. -1., 1
-1.  1. -1.  1.  0.  1. -1.  0. -1., 1
 1.  0. -1.  0.  1.  0.  0. -1. -1., 0.594
-1.  1.  0.  0.  0.  0. -1.  1. -1., 1
-1.  1.  0.  0.  0. -1. -1.  1.  0., 0.594
-1.  1.  0. -1.  0.  0.  1. -1.  0., 1.0365
 0.  0. -1.  1. -1. -1.  0.  0.  1., -1
-1.  1.  0.  1. -1. -1.  1. -1.  0., -1
-1.  1.  0. -1. -1.  0.  0.  0.  1., -1
-1. -1.  0.  1. -1.  0.  0.  1.  0., -1
-1. -1.  1.  1. -1. -1.  0.  1.  0., 3
-1.  1. -1. -1. -1.  1.  0.  0.  1., 3
 1.  0.  0.  0. -1. -1.  1. -1.  0., 1
 1.  0.  1.  0. -1. -1.  0. -1.  0., 1
 0.  1. -1.  1. -1. -1.  0. -1.  1., 3
-1.  1.  0. -1. -1.  0.  0.  1.  0., -1
-1.  1.  0. -1.  1.  0.  0.  0. -1., 1
 1.  0. -1.  0. -1.  0.  0.  1. -1., 0.5881
 1.  0. -1. -1. -1.  1.  1.  0. -1., 3
-1.  1.  1. -1.  0. -1.  0.  1. -1., 1
-1.  1.  0.  0. -1. -1.  0.  1.  0., -1
-1.  1.  1.  0. -1. -1. -1.  1.  0., -1
 1.  0. -1.  0. -1.  1.  0.  0. -1., 0.0543
 1. -1. -1.  0.  1.  0.  1. -1. -1., 1
 1.  1. -1. -1.  0. -1. -1.  1.  0., 1
 1. -1.  0.  0.  1. -1.  1. -1. -1., 1
 0.  0.  1.  1. -1. -1. -1.  1. -1., 3
-1.  1. -1.  0.  1.  0.  0.  0. -1., 1
-1.  0. -1.  1. -1.  0.  0.  0.  1., -1
-1.  1. -1.  1. -1.  0.  0. -1.  1., 3
 1.  0. -1. -1. -1.  1.  0.  1. -1., 3
-1.  1. -1. -1.  1.  1.  0.  0. -1., 3
 0.  1. -1.  1. -1.  1.  0. -1. -1., -1
 1.  0. -1. -1. -1.  1.  1. -1.  0., 3
 0. -1.  0.  1. -1. -1.  0.  1.  0., 0.685
-1.  1.  0.  1. -1.  1. -1. -1.  0., -1
 1.  0.  0. -1. -1.  1. -1.  0.  0., 0.2152
 1. -1. -1. -1.  0.  1.  0. -1.  1., 1
 1.  0. -1. -1.  0.  0.  1.  0. -1., 0.594
 1.  0. -1. -1.  0.  1.  0.  0. -1., 15.7752
 1.  1. -1. -1.  0. -1.  1. -1.  0., -1
 1. -1.  0.  0.  1. -1. -1.  1. -1., 3
 1. -1. -1.  0.  0.  0.  0.  1. -1., 3.906
 1. -1. -1.  1.  0.  0. -1.  1. -1., -1
-1.  1.  0.  1.  0.  0. -1. -1.  0., 0.1889
 1.  0. -1.  0.  0. -1. -1.  0.  1., 1
-1.  1.  0. -1.  1.  1.  0. -1. -1., 3
 0. -1. -1.  1. -1.  0.  1.  1. -1., 1
 1.  0.  1. -1. -1.  1. -1.  0. -1., 1
-1.  1.  0.  1. -1.  0. -1. -1.  1., 3
 1. -1. -1.  0. -1.  0.  1.  1. -1., 1
 1. -1.  0.  0.  0.  0. -1.  1. -1., 13.7802
 1. -1.  0. -1.  0.  1.  1. -1. -1., 3
-1.  1. -1.  0.  0.  1.  1. -1. -1., -1
-1.  1. -1.  1.  1.  0. -1. -1.  0., 1
-1.  1. -1. -1.  0. -1.  1.  0.  1., 3
-1.  1.  0.  0. -1. -1.  0.  0.  1., 0.1927
 1. -1. -1.  1. -1.  0.  0.  1. -1., 1
 1.  1.  0. -1. -1.  0. -1.  1. -1., 1
 1. -1.  0.  1.  0. -1. -1.  1. -1., 3
-1.  1.  0. -1.  1. -1.  1. -1.  0., 1
-1.  1. -1.  1.  0.  0. -1.  0.  0., 0.1726
-1.  1. -1.  1.  1.  0. -1.  0. -1., 1
 1.  0. -1.  0.  0.  1.  0. -1. -1., 0.0367
-1.  0.  1.  1. -1. -1. -1.  0.  1., 3
 1.  0. -1.  0. -1.  0.  1.  0. -1., 1
-1.  1. -1. -1.  1.  0.  1.  0. -1., 3
-1.  1.  0.  0. -1.  0. -1.  0.  1., -0.9415
-1.  1.  1.  0. -1.  0. -1. -1.  1., 3
-1.  0. -1.  1. -1.  1.  0.  0.  0., -1
 1. -1.  0.  1. -1.  0. -1.  1. -1., 3
-1.  1.  0.  1.  1. -1. -1.  0. -1., 1
 1. -1. -1.  1.  0.  1.  0. -1. -1., 1
-1.  1.  0.  0. -1.  0.  0. -1.  1., 0.6147
-1.  1.  1. -1. -1.  0.  0. -1.  1., 1
 1. -1.  0. -1.  1.  0.  1. -1. -1., 1
-1.  1. -1.  0. -1.  0.  0.  0.  1., 0.1986
 1.  0. -1.  0.  0.  1. -1.  0. -1., -1
 0.  1.  0.  1. -1. -1. -1. -1.  1., 3
 1. -1. -1.  1.  0. -1. -1.  0.  1., 1
-1.  1.  0.  0.  1. -1.  0.  0. -1., 1
 1.  0.  1.  0. -1. -1. -1.  1. -1., 1
-1.  0. -1.  1. -1.  0.  1.  0.  0., -0.99
 1.  0. -1. -1.  1. -1.  1. -1.  0., -1
-1.  1. -1. -1. -1.  0.  0.  1.  1., 1
 0.  1. -1.  1. -1. -1.  0.  0.  0., 0.594
-1. -1.  1.  1. -1.  0. -1.  0.  1., 1
-1.  1.  0.  0.  1. -1. -1. -1.  1., 3
 1. -1.  0. -1.  1.  0. -1.  1. -1., 3
-1.  1.  0. -1.  0. -1.  0.  0.  1., 0.594
-1.  1. -1.  0.  1.  0. -1. -1.  1., 3
-1.  1.  0. -1.  0.  0.  0. -1.  1., 3.906
 1. -1.  0.  0. -1.  0.  0.  1. -1., 0.7203
 1.  0. -1. -1. -1.  0.  1.  0.  0., 0.1947
 1.  0. -1. -1.  0.  1.  1. -1. -1., 3
-1.  1.  0. -1.  1. -1.  0. -1.  1., 3
 1.  1. -1. -1.  0.  0. -1.  1. -1., 1
 0.  1. -1.  1. -1.  0.  0.  0. -1., -1
 0. -1. -1.  1. -1. -1.  0.  1.  1., -1
-1.  1. -1. -1.  1.  0.  0. -1.  1., -1
-1.  1.  0.  1. -1. -1. -1.  1.  0., -1
 1. -1.  0.  0. -1. -1.  0.  1.  0., 0.2196
-1.  1.  0.  0. -1.  1. -1. -1.  1., 1
 1. -1. -1. -1.  0.  0. -1.  1.  1., 1
-1.  1. -1.  0. -1.  1.  0. -1.  1., 3
-1.  0.  1.  1. -1. -1.  0.  0.  0., 0.3283
-1. -1.  1.  1. -1.  0.  0.  0.  0., -1
-1.  1. -1.  1.  0.  1. -1. -1.  0., 1
 1. -1.  0. -1. -1.  1. -1.  0.  1., 1
 1.  0. -1.  0. -1.  1.  1. -1. -1., 3
-1.  1. -1. -1.  0.  0.  1.  0.  0., 0.7148
-1.  1. -1. -1.  1. -1.  1.  0.  0., 1
-1.  1. -1.  1.  0. -1. -1.  1.  0., 1
-1.  1.  0.  1. -1. -1. -1.  0.  1., 3
 1. -1. -1.  0.  1. -1. -1.  1.  0., 1
-1.  1.  0. -1. -1.  0.  1. -1.  1., 3
 0.  0. -1.  1. -1.  0.  1. -1.  0., 1
-1.  1.  0.  0. -1. -1.  1. -1.  1., 3
-1. -1.  0.  1. -1.  1.  0.  0.  0., -1
-1.  1.  0.  1.  0.  0. -1.  0. -1., -1
-1.  1. -1.  0. -1.  0.  1. -1.  1., 3
-1.  1. -1.  0. -1.  1.  1. -1.  0., 3
-1.  1.  1.  0. -1. -1. -1.  0.  1., 3
-1.  1.  0. -1.  0. -1.  1.  0.  0., 0.2196
-1.  1.  0.  1.  1. -1.  0. -1. -1., -1
 1. -1. -1. -1. -1.  0.  1.  1.  0., 3
-1.  1.  0.  0. -1. -1. -1.  1.  1., -1
 0.  0. -1.  1. -1.  0.  1.  0. -1., 1
 1. -1.  0.  0. -1.  1. -1.  1. -1., 3
-1. -1.  1.  1. -1.  0. -1.  1.  0., 3
-1. -1.  0.  1. -1.  0. -1.  1.  1., 3
-1.  1. -1.  1.  0. -1. -1.  0.  1., 3
-1.  1.  1.  0. -1. -1.  0. -1.  1., 3
 1. -1. -1. -1. -1.  0.  0.  1.  1., 1
 1. -1. -1.  0. -1.  0.  0.  1.  0., 0.211
-1.  1.  0. -1. -1.  1.  1. -1.  0., 3
-1.  0.  0.  1. -1.  1.  0. -1.  0., 3.906
-1.  1. -1.  0.  1.  0.  1. -1. -1., 3
 1. -1. -1.  0. -1. -1.  1.  1.  0., 1
 0. -1.  0.  1. -1. -1. -1.  1.  1., 3
 0. -1. -1.  1. -1. -1.  1.  1.  0., 1
-1.  1.  0. -1.  0.  1.  1. -1. -1., 3
-1.  0.  0.  1. -1.  1. -1.  0.  0., -1
 0.  0. -1.  1. -1. -1.  1.  0.  0., 1
 1.  1.  0.  1. -1. -1.  0. -1. -1., 1
-1.  1. -1.  0.  0.  1. -1.  1. -1., -1
-1.  0.  0.  1. -1. -1.  1.  0.  0., -1
 1.  0. -1. -1. -1.  0.  1. -1.  1., -1
-1.  1.  0. -1.  1.  0.  1. -1. -1., 1
-1.  1.  0. -1.  1. -1.  1.  0. -1., 1
-1.  0. -1.  1. -1. -1.  1.  1.  0., -1
-1.  0.  0.  1. -1. -1.  0.  1.  0., 0.594
 0. -1.  0.  1. -1. -1.  1.  1. -1., 1
-1.  1. -1. -1. -1.  0.  1.  1.  0., 1
-1.  1.  0.  1.  0. -1. -1. -1.  1., 3
-1.  1. -1.  0.  1. -1.  1. -1.  0., 3
-1.  1.  0.  0.  1. -1.  1. -1. -1., 1
 1. -1. -1.  0.  1.  1. -1.  0. -1., 1
-1.  0.  0.  1. -1.  0. -1.  1.  0., -1
-1. -1.  0.  1. -1. -1.  0.  1.  1., 3
-1.  0.  0.  1. -1.  0. -1.  0.  1., 0.1908
-1. -1.  0.  1. -1.  0.  0.  0.  1., -1
-1. -1.  1.  1. -1. -1.  0.  0.  1., 3
-1.  1. -1. -1.  0.  0.  1.  1. -1., 1
-1.  1.  0. -1.  0. -1.  1.  1. -1., 1
 1.  1.  0. -1. -1.  1.  0. -1. -1., 1
-1.  0.  0.  1. -1.  0.  0. -1.  1., 0.1561
 0. -1.  1.  1. -1.  0. -1.  1. -1., 3
 1.  0. -1.  0. -1.  0.  1. -1.  0., 1
 1. -1.  0.  0. -1. -1. -1.  1.  1., -1
 0. -1.  0.  1. -1.  0.  0.  1. -1., 0.1833
-1.  1. -1.  0.  1. -1.  0. -1.  1., 3
-1.  0. -1.  1. -1.  0.  1. -1.  1., 3
-1.  0. -1.  1. -1. -1.  0.  1.  1., 1
-1.  0.  0.  1. -1.  1. -1. -1.  1., 1
 1. -1.  0. -1. -1.  0. -1.  1.  1., -1
-1.  0.  1.  1. -1. -1.  0. -1.  1., 3
-1.  0.  0.  1. -1. -1.  0.  0.  1., 0.8209
 0. -1.  1.  1. -1. -1. -1.  0.  1., 3
-1. -1.  0.  1. -1.  1. -1.  0.  1., 1
-1.  1.  0. -1.  0. -1.  1. -1.  1., 3
-1.  0. -1.  1. -1. -1.  1.  0.  1., 3
-1.  1. -1. -1. -1.  0.  1.  0.  1., 3
 1. -1. -1. -1. -1.  0.  1.  0.  1., 1
-1. -1.  0.  1. -1.  1. -1.  1.  0., -1
-1. -1.  0.  1. -1. -1.  1.  1.  0., 1
-1.  1.  1. -1. -1.  0.  1. -1.  0., -1
-1.  1. -1.  1.  0.  1.  0. -1. -1., 1
-1. -1.  0.  1. -1. -1.  1.  0.  1., 1
-1.  1. -1.  0.  1.  1. -1.  0. -1., 1
-1.  1. -1.  0. -1. -1.  1.  0.  1., 3
 1. -1.  0. -1. -1.  0.  1.  1. -1., 3
-1.  1. -1.  1.  0.  0. -1. -1.  1., 3
 1. -1.  0.  1.  0. -1. -1.  0.  0., 15.3518
 1.  0.  0.  1.  0. -1. -1.  0. -1., -1
 0.  1. -1.  1. -1.  0.  1. -1. -1., 1
 0.  1. -1.  1. -1. -1.  1. -1.  0., 1
-1.  0.  0.  1. -1. -1. -1.  1.  1., 3
-1.  1.  1. -1.  0. -1.  1.  0. -1., 1
-1.  1. -1. -1.  0. -1.  1.  1.  0., 1
 1.  0.  0. -1.  0. -1. -1.  0.  1., 1
 1.  0.  0. -1.  0. -1.  0. -1.  1., 1
 1.  0.  1. -1.  0. -1. -1. -1.  1., 1
 1. -1.  0. -1.  0. -1.  0.  0.  1., 1
 1. -1.  0.  0.  0.  1. -1. -1.  0., -1
 1. -1.  0. -1.  0.  0.  1. -1.  0., 0.594
 1. -1.  0.  0.  0. -1.  0. -1.  1., 0.594
 1. -1.  0. -1.  0.  0.  0. -1.  1., 1
 1. -1. -1.  0.  0.  0.  0. -1.  1., 1
 1. -1. -1.  0.  0.  0.  1. -1.  0., 1
 1. -1.  0.  0.  0. -1.  1. -1.  0., 1
 1. -1.  0.  0. -1.  1. -1.  0.  0., 0.594
 1.  0.  0.  0. -1. -1. -1.  1.  0., -1
 1.  0. -1.  0. -1.  0.  0. -1.  1., -1
 1.  0.  0. -1. -1.  0.  1. -1.  0., -1
-1.  0.  1.  1. -1. -1.  1. -1.  0., -1
 0.  0.  1.  1. -1. -1.  0.  0. -1., 0.306
 0.  0.  1.  1. -1. -1.  0. -1.  0., 0.306
 0.  1.  1.  1. -1. -1.  0. -1. -1., 1
 0.  0.  1.  1. -1. -1.  1. -1. -1., 1
 0.  0.  1.  1. -1. -1. -1. -1.  1., 3
-1.  1.  0.  0.  0.  1. -1.  0. -1., -1
-1.  1.  0.  0.  0.  1.  0. -1. -1., -1
-1.  1.  0.  0.  0. -1.  1.  0. -1., 0.594
-1.  1.  0.  0.  0.  0.  1. -1. -1., 0.594
 1.  0.  1. -1.  0. -1.  1. -1. -1., 1
 0.  0.  0.  1. -1. -1.  1. -1.  0., 1
 0.  0.  0.  1. -1. -1. -1.  0.  1., 0.594
 1. -1.  0.  1. -1. -1. -1.  0.  1., -1
 0. -1.  0.  1. -1. -1.  0.  0.  1., 0.594
 0.  0.  0.  1. -1. -1.  0. -1.  1., 0.594
 0. -1. -1.  1. -1. -1.  1.  0.  1., 1
